日期,单位净值,历史净值,日增长率,申购状态,赎回状态
2014-07-02,2.1889,0.842,0.31%,场内买入,场内卖出
2014-07-03,2.2002,0.8462,0.52%,场内买入,场内卖出
2014-07-04,2.1993,0.8459,-0.04%,场内买入,场内卖出
2014-07-07,2.1971,0.8451,-0.10%,场内买入,场内卖出
2014-07-08,2.2012,0.8466,0.19%,场内买入,场内卖出
2014-07-09,2.1701,0.835,-1.41%,场内买入,场内卖出
2014-07-10,2.1666,0.8337,-0.16%,场内买入,场内卖出
2014-07-11,2.1786,0.8382,0.55%,场内买入,场内卖出
2014-07-14,2.2038,0.8475,1.16%,场内买入,场内卖出
2014-07-15,2.2073,0.8488,0.16%,场内买入,场内卖出
2014-07-16,2.2039,0.8476,-0.15%,场内买入,场内卖出
2014-07-17,2.1922,0.8432,-0.53%,场内买入,场内卖出
2014-07-18,2.2029,0.8472,0.49%,场内买入,场内卖出
2014-07-21,2.2051,0.848,0.10%,场内买入,场内卖出
2014-07-22,2.2319,0.858,1.22%,场内买入,场内卖出
2014-07-23,2.2372,0.8599,0.24%,场内买入,场内卖出
2014-07-24,2.2768,0.8746,1.77%,场内买入,场内卖出
2014-07-25,2.3012,0.8837,1.07%,场内买入,场内卖出
2014-07-28,2.365,0.9073,2.77%,场内买入,场内卖出
2014-07-29,2.3728,0.9102,0.33%,场内买入,场内卖出
2014-07-30,2.3647,0.9072,-0.34%,场内买入,场内卖出
2014-07-31,2.3933,0.9178,1.21%,场内买入,场内卖出
2014-08-01,2.3723,0.91,-0.88%,场内买入,场内卖出
2014-08-04,2.4186,0.9272,1.95%,场内买入,场内卖出
2014-08-05,2.4122,0.9249,-0.26%,场内买入,场内卖出
2014-08-06,2.4059,0.9225,-0.26%,场内买入,场内卖出
2014-08-07,2.3698,0.9091,-1.50%,场内买入,场内卖出
2014-08-08,2.3742,0.9108,0.19%,场内买入,场内卖出
2014-08-11,2.4085,0.9235,1.44%,场内买入,场内卖出
2014-08-12,2.4001,0.9204,-0.35%,场内买入,场内卖出
2014-08-13,2.402,0.9211,0.08%,场内买入,场内卖出
2014-08-14,2.3789,0.9125,-0.96%,场内买入,场内卖出
2014-08-15,2.4042,0.9219,1.06%,场内买入,场内卖出
2014-08-18,2.418,0.927,0.57%,场内买入,场内卖出
2014-08-19,2.4183,0.9271,0.01%,场内买入,场内卖出
2014-08-20,2.4096,0.9239,-0.36%,场内买入,场内卖出
2014-08-21,2.3975,0.9194,-0.50%,场内买入,场内卖出
2014-08-22,2.4085,0.9235,0.46%,场内买入,场内卖出
2014-08-25,2.3857,0.915,-0.95%,场内买入,场内卖出
2014-08-26,2.3666,0.9079,-0.80%,场内买入,场内卖出
2014-08-27,2.3703,0.9093,0.16%,场内买入,场内卖出
2014-08-28,2.3538,0.9032,-0.70%,场内买入,场内卖出
2014-08-29,2.3813,0.9134,1.17%,场内买入,场内卖出
2014-09-01,2.3984,0.9197,0.72%,场内买入,场内卖出
2014-09-02,2.4297,0.9313,1.31%,场内买入,场内卖出
2014-09-03,2.4522,0.9397,0.93%,场内买入,场内卖出
2014-09-04,2.4697,0.9462,0.71%,场内买入,场内卖出
2014-09-05,2.4929,0.9548,0.94%,场内买入,场内卖出
2014-09-09,2.4884,0.9531,-0.18%,场内买入,场内卖出
2014-09-10,2.4756,0.9484,-0.51%,场内买入,场内卖出
2014-09-11,2.4665,0.945,-0.37%,场内买入,场内卖出
2014-09-12,2.4821,0.9508,0.63%,场内买入,场内卖出
2014-09-15,2.4809,0.9503,-0.05%,场内买入,场内卖出
2014-09-16,2.4319,0.9322,-1.98%,场内买入,场内卖出
2014-09-17,2.4445,0.9368,0.52%,场内买入,场内卖出
2014-09-18,2.4519,0.9396,0.30%,场内买入,场内卖出
2014-09-19,2.4686,0.9458,0.68%,场内买入,场内卖出
2014-09-22,2.4216,0.9283,-1.90%,场内买入,场内卖出
2014-09-23,2.4423,0.936,0.85%,场内买入,场内卖出
2014-09-24,2.4851,0.9519,1.75%,场内买入,场内卖出
2014-09-25,2.4797,0.9499,-0.22%,场内买入,场内卖出
2014-09-26,2.48,0.95,0.01%,场内买入,场内卖出
2014-09-29,2.4903,0.9538,0.42%,场内买入,场内卖出
2014-09-30,2.4931,0.9549,0.11%,场内买入,场内卖出
2014-10-08,2.5204,0.965,1.10%,场内买入,场内卖出
2014-10-09,2.5237,0.9662,0.13%,场内买入,场内卖出
2014-10-10,2.508,0.9604,-0.62%,场内买入,场内卖出
2014-10-13,2.4958,0.9559,-0.49%,场内买入,场内卖出
2014-10-14,2.4869,0.9526,-0.36%,场内买入,场内卖出
2014-10-15,2.504,0.9589,0.69%,场内买入,场内卖出
2014-10-16,2.4845,0.9517,-0.78%,场内买入,场内卖出
2014-10-17,2.4818,0.9507,-0.11%,场内买入,场内卖出
2014-10-20,2.4949,0.9555,0.53%,场内买入,场内卖出
2014-10-21,2.4731,0.9474,-0.87%,场内买入,场内卖出
2014-10-22,2.4583,0.942,-0.60%,场内买入,场内卖出
2014-10-23,2.4354,0.9335,-0.93%,场内买入,场内卖出
2014-10-24,2.4299,0.9314,-0.23%,场内买入,场内卖出
2014-10-27,2.4079,0.9233,-0.91%,场内买入,场内卖出
2014-10-28,2.456,0.9411,2.00%,场内买入,场内卖出
2014-10-29,2.4907,0.954,1.41%,场内买入,场内卖出
2014-10-30,2.5078,0.9603,0.69%,场内买入,场内卖出
2014-10-31,2.5467,0.9747,1.55%,场内买入,场内卖出
2014-11-03,2.5508,0.9763,0.16%,场内买入,场内卖出
2014-11-04,2.5512,0.9764,0.02%,场内买入,场内卖出
2014-11-05,2.5412,0.9727,-0.39%,场内买入,场内卖出
2014-11-06,2.5437,0.9736,0.10%,场内买入,场内卖出
2014-11-07,2.5395,0.9721,-0.17%,场内买入,场内卖出
2014-11-10,2.6026,0.9955,2.48%,场内买入,场内卖出
2014-11-11,2.5954,0.9928,-0.28%,场内买入,场内卖出
2014-11-12,2.6311,1.0061,1.38%,场内买入,场内卖出
2014-11-13,2.6161,1.0005,-0.57%,场内买入,场内卖出
2014-11-14,2.6174,1.001,0.05%,场内买入,场内卖出
2014-11-17,2.603,0.9956,-0.55%,场内买入,场内卖出
2014-11-18,2.577,0.986,-1.00%,场内买入,场内卖出
2014-11-19,2.5727,0.9844,-0.17%,场内买入,场内卖出
2014-11-20,2.5726,0.9844,0.00%,场内买入,场内卖出
2014-11-21,2.6201,1.002,1.85%,场内买入,场内卖出
2014-11-24,2.6865,1.0266,2.53%,场内买入,场内卖出
2014-11-25,2.7227,1.04,1.35%,场内买入,场内卖出
2014-11-26,2.7589,1.0535,1.33%,场内买入,场内卖出
2014-11-27,2.7892,1.0647,1.10%,场内买入,场内卖出
2014-11-28,2.8414,1.0841,1.87%,场内买入,场内卖出
2014-12-01,2.8504,1.0874,0.32%,场内买入,场内卖出
2014-12-02,2.9538,1.1258,3.63%,场内买入,场内卖出
2014-12-03,2.9977,1.142,1.49%,场内买入,场内卖出
2014-12-04,3.1337,1.1925,4.54%,场内买入,场内卖出
2014-12-05,3.1522,1.1994,0.59%,场内买入,场内卖出
2014-12-08,3.2795,1.2466,4.04%,场内买入,场内卖出
2014-12-09,3.1336,1.1925,-4.45%,场内买入,场内卖出
2014-12-10,3.2512,1.2361,3.75%,场内买入,场内卖出
2014-12-11,3.2158,1.2229,-1.09%,场内买入,场内卖出
2014-12-12,3.2274,1.2272,0.36%,场内买入,场内卖出
2014-12-15,3.2492,1.2353,0.68%,场内买入,场内卖出
2014-12-16,3.3345,1.267,2.63%,场内买入,场内卖出
2014-12-17,3.3932,1.2888,1.76%,场内买入,场内卖出
2014-12-18,3.3811,1.2843,-0.36%,场内买入,场内卖出
2014-12-19,3.4197,1.2986,1.14%,场内买入,场内卖出
2014-12-22,3.4316,1.303,0.35%,场内买入,场内卖出
2014-12-23,3.3591,1.2761,-2.11%,场内买入,场内卖出
2014-12-24,3.2636,1.2407,-2.84%,场内买入,场内卖出
2014-12-25,3.37,1.2801,3.26%,场内买入,场内卖出
2014-12-26,3.4801,1.321,3.27%,场内买入,场内卖出
2014-12-29,3.4907,1.3249,0.30%,场内买入,场内卖出
2014-12-30,3.4933,1.3259,0.07%,场内买入,场内卖出
2014-12-31,3.5693,1.3541,2.18%,场内买入,场内卖出
2015-01-05,3.6782,1.3945,3.05%,场内买入,场内卖出
2015-01-06,3.6757,1.3935,-0.07%,场内买入,场内卖出
2015-01-07,3.6741,1.393,-0.04%,场内买入,场内卖出
2015-01-08,3.5884,1.3612,-2.33%,场内买入,场内卖出
2015-01-09,3.5749,1.3562,-0.38%,场内买入,场内卖出
2015-01-12,3.5417,1.3438,-0.93%,场内买入,场内卖出
2015-01-13,3.5418,1.3439,0.00%,场内买入,场内卖出
2015-01-14,3.5292,1.3392,-0.36%,场内买入,场内卖出
2015-01-15,3.6299,1.3766,2.85%,场内买入,场内卖出
2015-01-16,3.6601,1.3878,0.83%,场内买入,场内卖出
2015-01-19,3.3787,1.2834,-7.69%,场内买入,场内卖出
2015-01-20,3.3857,1.299,1.24%,场内买入,场内卖出
2015-01-21,3.5369,1.355,4.47%,场内买入,场内卖出
2015-01-22,3.5556,1.362,0.53%,场内买入,场内卖出
2015-01-23,3.5602,1.3637,0.13%,场内买入,场内卖出
2015-01-26,3.5944,1.3764,0.96%,场内买入,场内卖出
2015-01-27,3.5616,1.3642,-0.91%,场内买入,场内卖出
2015-01-28,3.5123,1.3459,-1.38%,场内买入,场内卖出
2015-01-29,3.469,1.3299,-1.23%,场内买入,场内卖出
2015-01-30,3.424,1.3132,-1.30%,场内买入,场内卖出
2015-02-02,3.3457,1.2841,-2.29%,场内买入,场内卖出
2015-02-03,3.428,1.3146,2.46%,场内买入,场内卖出
2015-02-04,3.3918,1.3012,-1.06%,场内买入,场内卖出
2015-02-05,3.3569,1.2883,-1.03%,场内买入,场内卖出
2015-02-06,3.3028,1.2682,-1.61%,场内买入,场内卖出
2015-02-09,3.3359,1.2805,1.00%,场内买入,场内卖出
2015-02-10,3.3965,1.303,1.82%,场内买入,场内卖出
2015-02-11,3.4237,1.313,0.80%,场内买入,场内卖出
2015-02-12,3.4324,1.3163,0.25%,场内买入,场内卖出
2015-02-13,3.459,1.3261,0.78%,场内买入,场内卖出
2015-02-16,3.4891,1.3373,0.87%,场内买入,场内卖出
2015-02-17,3.5119,1.3458,0.65%,场内买入,场内卖出
2015-02-25,3.4683,1.3296,-1.24%,场内买入,场内卖出
2015-02-26,3.5551,1.3618,2.50%,场内买入,场内卖出
2015-02-27,3.5614,1.3641,0.18%,场内买入,场内卖出
2015-03-02,3.5895,1.3746,0.79%,场内买入,场内卖出
2015-03-03,3.4967,1.3401,-2.59%,场内买入,场内卖出
2015-03-04,3.5193,1.3485,0.65%,场内买入,场内卖出
2015-03-05,3.4849,1.3358,-0.98%,场内买入,场内卖出
2015-03-06,3.467,1.3291,-0.51%,场内买入,场内卖出
2015-03-09,3.5261,1.351,1.70%,场内买入,场内卖出
2015-03-10,3.5087,1.3446,-0.49%,场内买入,场内卖出
2015-03-11,3.5122,1.3459,0.10%,场内买入,场内卖出
2015-03-12,3.5793,1.3708,1.91%,场内买入,场内卖出
2015-03-13,3.604,1.3799,0.69%,场内买入,场内卖出
2015-03-16,3.6909,1.4122,2.41%,场内买入,场内卖出
2015-03-17,3.7411,1.4308,1.36%,场内买入,场内卖出
2015-03-18,3.8277,1.4629,2.31%,场内买入,场内卖出
2015-03-19,3.8217,1.4607,-0.16%,场内买入,场内卖出
2015-03-20,3.8727,1.4796,1.33%,场内买入,场内卖出
2015-03-23,3.9509,1.5086,2.02%,场内买入,场内卖出
2015-03-24,3.9527,1.5093,0.05%,场内买入,场内卖出
2015-03-25,3.9213,1.4976,-0.79%,场内买入,场内卖出
2015-03-26,3.9307,1.5011,0.24%,场内买入,场内卖出
2015-03-27,3.9517,1.5089,0.53%,场内买入,场内卖出
2015-03-30,4.0656,1.5512,2.88%,场内买入,场内卖出
2015-03-31,4.0277,1.5371,-0.93%,场内买入,场内卖出
2015-04-01,4.0997,1.5638,1.79%,场内买入,场内卖出
2015-04-02,4.1012,1.5644,0.04%,场内买入,场内卖出
2015-04-03,4.1469,1.5813,1.11%,场内买入,场内卖出
2015-04-07,4.2347,1.6139,2.12%,场内买入,场内卖出
2015-04-08,4.2709,1.6273,0.85%,场内买入,场内卖出
2015-04-09,4.2399,1.6158,-0.73%,场内买入,场内卖出
2015-04-10,4.3205,1.6457,1.90%,场内买入,场内卖出
2015-04-13,4.3969,1.6741,1.77%,场内买入,场内卖出
2015-04-14,4.415,1.6808,0.41%,场内买入,场内卖出
2015-04-15,4.3605,1.6606,-1.23%,场内买入,场内卖出
2015-04-16,4.4912,1.709,3.00%,场内买入,场内卖出
2015-04-17,4.5728,1.7393,1.82%,场内买入,场内卖出
2015-04-20,4.5,1.7123,-1.59%,场内买入,场内卖出
2015-04-21,4.5958,1.7478,2.13%,场内买入,场内卖出
2015-04-22,4.7144,1.7918,2.58%,场内买入,场内卖出
2015-04-23,4.7163,1.7925,0.04%,场内买入,场内卖出
2015-04-24,4.6801,1.7791,-0.77%,场内买入,场内卖出
2015-04-27,4.7839,1.8176,2.22%,场内买入,场内卖出
2015-04-28,4.7215,1.7945,-1.30%,场内买入,场内卖出
2015-04-29,4.7519,1.8057,0.64%,场内买入,场内卖出
2015-04-30,4.7309,1.798,-0.44%,场内买入,场内卖出
2015-05-04,4.7671,1.8114,0.77%,场内买入,场内卖出
2015-05-05,4.5773,1.741,-3.98%,场内买入,场内卖出
2015-05-06,4.5348,1.7252,-0.93%,场内买入,场内卖出
2015-05-07,4.4524,1.6946,-1.82%,场内买入,场内卖出
2015-05-08,4.5399,1.7271,1.97%,场内买入,场内卖出
2015-05-11,4.6689,1.775,2.84%,场内买入,场内卖出
2015-05-12,4.7237,1.7953,1.17%,场内买入,场内卖出
2015-05-13,4.6958,1.7849,-0.59%,场内买入,场内卖出
2015-05-14,4.6793,1.7788,-0.35%,场内买入,场内卖出
2015-05-15,4.5984,1.7488,-1.73%,场内买入,场内卖出
2015-05-18,4.554,1.7323,-0.97%,场内买入,场内卖出
2015-05-19,4.7077,1.7893,3.38%,场内买入,场内卖出
2015-05-20,4.7353,1.7996,0.59%,场内买入,场内卖出
2015-05-21,4.8182,1.8303,1.75%,场内买入,场内卖出
2015-05-22,4.9274,1.8708,2.27%,场内买入,场内卖出
2015-05-25,5.0723,1.9246,2.94%,场内买入,场内卖出
2015-05-26,5.1697,1.9607,1.92%,场内买入,场内卖出
2015-05-27,5.1539,1.9549,-0.31%,场内买入,场内卖出
2015-05-28,4.8104,1.8274,-6.66%,场内买入,场内卖出
2015-05-29,4.8155,1.8293,0.11%,场内买入,场内卖出
2015-06-01,5.0472,1.9153,4.81%,场内买入,场内卖出
2015-06-02,5.1304,1.9461,1.65%,场内买入,场内卖出
2015-06-03,5.1174,1.9413,-0.25%,场内买入,场内卖出
2015-06-04,5.1536,1.9548,0.71%,场内买入,场内卖出
2015-06-05,5.2036,1.9733,0.97%,场内买入,场内卖出
2015-06-08,5.3221,2.0173,2.28%,场内买入,场内卖出
2015-06-09,5.2861,2.0039,-0.68%,场内买入,场内卖出
2015-06-10,5.2757,2.0,-0.20%,场内买入,场内卖出
2015-06-11,5.2712,1.9984,-0.09%,场内买入,场内卖出
2015-06-12,5.2968,2.0079,0.49%,场内买入,场内卖出
2015-06-15,5.1895,1.9681,-2.03%,场内买入,场内卖出
2015-06-16,5.041,1.913,-2.86%,场内买入,场内卖出
2015-06-17,5.1135,1.9399,1.44%,场内买入,场内卖出
2015-06-18,4.911,1.8648,-3.96%,场内买入,场内卖出
2015-06-19,4.6294,1.7603,-5.73%,场内买入,场内卖出
2015-06-23,4.7801,1.8162,3.26%,场内买入,场内卖出
2015-06-24,4.8726,1.8505,1.94%,场内买入,场内卖出
2015-06-25,4.7026,1.7875,-3.49%,场内买入,场内卖出
2015-06-26,4.342,1.6537,-7.67%,场内买入,场内卖出
2015-06-29,4.1992,1.6007,-3.29%,场内买入,场内卖出
2015-06-30,4.4784,1.7043,6.65%,场内买入,场内卖出
2015-07-01,4.2614,1.6238,-4.85%,场内买入,场内卖出
2015-07-02,4.1177,1.5705,-3.37%,场内买入,场内卖出
2015-07-03,3.9067,1.4922,-5.12%,场内买入,场内卖出
2015-07-06,4.0198,1.5342,2.90%,场内买入,场内卖出
2015-07-07,3.952,1.509,-1.69%,场内买入,场内卖出
2015-07-08,3.6878,1.411,-6.69%,场内买入,场内卖出
2015-07-09,3.9241,1.4987,6.41%,场内买入,场内卖出
2015-07-10,4.1351,1.5769,5.38%,场内买入,场内卖出
2015-07-13,4.2397,1.6157,2.53%,场内买入,场内卖出
2015-07-14,4.1406,1.579,-2.34%,场内买入,场内卖出
2015-07-15,3.9966,1.5256,-3.48%,场内买入,场内卖出
2015-07-16,4.0279,1.5372,0.78%,场内买入,场内卖出
2015-07-17,4.1857,1.5957,3.92%,场内买入,场内卖出
2015-07-20,4.1957,1.5994,0.24%,场内买入,场内卖出
2015-07-21,4.2032,1.6022,0.18%,场内买入,场内卖出
2015-07-22,4.1961,1.5996,-0.17%,场内买入,场内卖出
2015-07-23,4.2899,1.6344,2.24%,场内买入,场内卖出
2015-07-24,4.2159,1.6069,-1.73%,场内买入,场内卖出
2015-07-27,3.8588,1.4744,-8.47%,场内买入,场内卖出
2015-07-28,3.8514,1.4717,-0.19%,场内买入,场内卖出
2015-07-29,3.9714,1.5162,3.12%,场内买入,场内卖出
2015-07-30,3.8561,1.4734,-2.90%,场内买入,场内卖出
2015-07-31,3.8579,1.4741,0.05%,场内买入,场内卖出
2015-08-03,3.8696,1.4785,0.30%,场内买入,场内卖出
2015-08-04,3.9889,1.5227,3.08%,场内买入,场内卖出
2015-08-05,3.9073,1.4924,-2.05%,场内买入,场内卖出
2015-08-06,3.8723,1.4795,-0.90%,场内买入,场内卖出
2015-08-07,3.9479,1.5075,1.95%,场内买入,场内卖出
2015-08-10,4.1254,1.5733,4.50%,场内买入,场内卖出
2015-08-11,4.1071,1.5666,-0.44%,场内买入,场内卖出
2015-08-12,4.0563,1.5477,-1.24%,场内买入,场内卖出
2015-08-13,4.1148,1.5694,1.44%,场内买入,场内卖出
2015-08-14,4.113,1.5687,-0.04%,场内买入,场内卖出
2015-08-17,4.1163,1.57,0.08%,场内买入,场内卖出
2015-08-18,3.8646,1.4766,-6.11%,场内买入,场内卖出
2015-08-19,3.9254,1.4992,1.57%,场内买入,场内卖出
2015-08-20,3.8004,1.4528,-3.18%,场内买入,场内卖出
2015-08-21,3.6283,1.3889,-4.53%,场内买入,场内卖出
2015-08-24,3.3135,1.2722,-8.68%,场内买入,场内卖出
2015-08-25,3.0809,1.1859,-7.02%,场内买入,场内卖出
2015-08-26,3.0637,1.1795,-0.56%,场内买入,场内卖出
2015-08-27,3.2446,1.2466,5.90%,场内买入,场内卖出
2015-08-28,3.3821,1.2976,4.24%,场内买入,场内卖出
2015-08-31,3.4079,1.3072,0.76%,场内买入,场内卖出
2015-09-01,3.4035,1.3056,-0.13%,场内买入,场内卖出
2015-09-02,3.408,1.3072,0.13%,场内买入,场内卖出
2015-09-07,3.2924,1.2643,-3.39%,场内买入,场内卖出
2015-09-08,3.3761,1.2954,2.54%,场内买入,场内卖出
2015-09-09,3.4422,1.3199,1.96%,场内买入,场内卖出
2015-09-10,3.3995,1.3041,-1.24%,场内买入,场内卖出
2015-09-11,3.3885,1.3,-0.32%,场内买入,场内卖出
2015-09-14,3.3212,1.275,-1.99%,场内买入,场内卖出
2015-09-15,3.1921,1.2271,-3.89%,场内买入,场内卖出
2015-09-16,3.3506,1.2859,4.97%,场内买入,场内卖出
2015-09-17,3.2785,1.2592,-2.15%,场内买入,场内卖出
2015-09-18,3.2942,1.265,0.48%,场内买入,场内卖出
2015-09-21,3.3527,1.2867,1.78%,场内买入,场内卖出
2015-09-22,3.3843,1.2984,0.94%,场内买入,场内卖出
2015-09-23,3.3095,1.2707,-2.21%,场内买入,场内卖出
2015-09-24,3.3318,1.279,0.67%,场内买入,场内卖出
2015-09-25,3.2786,1.2592,-1.60%,场内买入,场内卖出
2015-09-28,3.2896,1.2633,0.34%,场内买入,场内卖出
2015-09-29,3.2253,1.2395,-1.95%,场内买入,场内卖出
2015-09-30,3.2499,1.2486,0.76%,场内买入,场内卖出
2015-10-08,3.3437,1.2834,2.89%,场内买入,场内卖出
2015-10-09,3.3877,1.2997,1.32%,场内买入,场内卖出
2015-10-12,3.4965,1.3401,3.21%,场内买入,场内卖出
2015-10-13,3.4938,1.3391,-0.08%,场内买入,场内卖出
2015-10-14,3.455,1.3247,-1.11%,场内买入,场内卖出
2015-10-15,3.5362,1.3548,2.35%,场内买入,场内卖出
2015-10-16,3.5838,1.3724,1.35%,场内买入,场内卖出
2015-10-19,3.584,1.3725,0.01%,场内买入,场内卖出
2015-10-20,3.6283,1.3889,1.24%,场内买入,场内卖出
2015-10-21,3.5233,1.35,-2.89%,场内买入,场内卖出
2015-10-22,3.575,1.3692,1.47%,场内买入,场内卖出
2015-10-23,3.6224,1.3868,1.33%,场内买入,场内卖出
2015-10-26,3.6404,1.3934,0.50%,场内买入,场内卖出
2015-10-27,3.6444,1.3949,0.11%,场内买入,场内卖出
2015-10-28,3.5757,1.3694,-1.89%,场内买入,场内卖出
2015-10-29,3.5842,1.3726,0.24%,场内买入,场内卖出
2015-10-30,3.5853,1.373,0.03%,场内买入,场内卖出
2015-11-02,3.5266,1.3512,-1.64%,场内买入,场内卖出
2015-11-03,3.5161,1.3473,-0.30%,场内买入,场内卖出
2015-11-04,3.6805,1.4083,4.68%,场内买入,场内卖出
2015-11-05,3.7576,1.4369,2.09%,场内买入,场内卖出
2015-11-06,3.8455,1.4695,2.34%,场内买入,场内卖出
2015-11-09,3.8924,1.4869,1.22%,场内买入,场内卖出
2015-11-10,3.8853,1.4843,-0.18%,场内买入,场内卖出
2015-11-11,3.8858,1.4845,0.01%,场内买入,场内卖出
2015-11-12,3.8474,1.4702,-0.99%,场内买入,场内卖出
2015-11-13,3.7983,1.452,-1.28%,场内买入,场内卖出
2015-11-16,3.8183,1.4594,0.53%,场内买入,场内卖出
2015-11-17,3.8123,1.4572,-0.16%,场内买入,场内卖出
2015-11-18,3.7694,1.4413,-1.13%,场内买入,场内卖出
2015-11-19,3.8291,1.4634,1.58%,场内买入,场内卖出
2015-11-20,3.8284,1.4632,-0.02%,场内买入,场内卖出
2015-11-23,3.807,1.4552,-0.56%,场内买入,场内卖出
2015-11-24,3.8076,1.4555,0.02%,场内买入,场内卖出
2015-11-25,3.8354,1.4658,0.73%,场内买入,场内卖出
2015-11-26,3.813,1.4575,-0.58%,场内买入,场内卖出
2015-11-27,3.6101,1.3822,-5.32%,场内买入,场内卖出
2015-11-30,3.6199,1.3858,0.27%,场内买入,场内卖出
2015-12-01,3.6446,1.395,0.68%,场内买入,场内卖出
2015-12-02,3.7746,1.4432,3.57%,场内买入,场内卖出
2015-12-03,3.8023,1.4535,0.73%,场内买入,场内卖出
2015-12-04,3.7304,1.4268,-1.89%,场内买入,场内卖出
2015-12-07,3.74,1.4304,0.26%,场内买入,场内卖出
2015-12-08,3.675,1.4063,-1.74%,场内买入,场内卖出
2015-12-09,3.6881,1.4111,0.36%,场内买入,场内卖出
2015-12-10,3.6759,1.4066,-0.33%,场内买入,场内卖出
2015-12-11,3.6603,1.4008,-0.42%,场内买入,场内卖出
2015-12-14,3.764,1.4393,2.83%,场内买入,场内卖出
2015-12-15,3.7467,1.4329,-0.46%,场内买入,场内卖出
2015-12-16,3.7378,1.4296,-0.24%,场内买入,场内卖出
2015-12-17,3.8084,1.4558,1.89%,场内买入,场内卖出
2015-12-18,3.8206,1.4603,0.32%,场内买入,场内卖出
2015-12-21,3.919,1.4968,2.58%,场内买入,场内卖出
2015-12-22,3.9293,1.5006,0.26%,场内买入,场内卖出
2015-12-23,3.9191,1.4968,-0.26%,场内买入,场内卖出
2015-12-24,3.8822,1.4831,-0.94%,场内买入,场内卖出
2015-12-25,3.891,1.4864,0.23%,场内买入,场内卖出
2015-12-28,3.7799,1.4452,-2.86%,场内买入,场内卖出
2015-12-29,3.8138,1.4578,0.90%,场内买入,场内卖出
2015-12-30,3.8176,1.4592,0.10%,场内买入,场内卖出
2015-12-31,3.7831,1.4464,-0.90%,场内买入,场内卖出
2016-01-04,3.5191,1.3484,-6.98%,场内买入,场内卖出
2016-01-05,3.5289,1.3521,0.28%,场内买入,场内卖出
2016-01-06,3.5903,1.3748,1.74%,场内买入,场内卖出
2016-01-07,3.3425,1.2829,-6.90%,场内买入,场内卖出
2016-01-08,3.4101,1.308,2.02%,场内买入,场内卖出
2016-01-11,3.2391,1.2446,-5.01%,场内买入,场内卖出
2016-01-12,3.2622,1.2531,0.71%,场内买入,场内卖出
2016-01-13,3.2018,1.2307,-1.85%,场内买入,场内卖出
2016-01-14,3.2681,1.2553,2.07%,场内买入,场内卖出
2016-01-15,3.1642,1.2168,-3.18%,场内买入,场内卖出
2016-01-18,3.1764,1.2213,0.39%,场内买入,场内卖出
2016-01-19,3.2697,1.2559,2.94%,场内买入,场内卖出
2016-01-20,3.1697,1.2377,-1.50%,场内买入,场内卖出
2016-01-21,3.0763,1.2031,-2.95%,场内买入,场内卖出
2016-01-22,3.1085,1.215,1.05%,场内买入,场内卖出
2016-01-25,3.1238,1.2207,0.49%,场内买入,场内卖出
2016-01-26,2.9351,1.1507,-6.04%,场内买入,场内卖出
2016-01-27,2.9248,1.1469,-0.35%,场内买入,场内卖出
2016-01-28,2.8482,1.1185,-2.62%,场内买入,场内卖出
2016-01-29,2.9406,1.1528,3.24%,场内买入,场内卖出
2016-02-01,2.8957,1.1361,-1.53%,场内买入,场内卖出
2016-02-02,2.9562,1.1585,2.09%,场内买入,场内卖出
2016-02-03,2.9435,1.1538,-0.43%,场内买入,场内卖出
2016-02-04,2.9796,1.1672,1.23%,场内买入,场内卖出
2016-02-05,2.9585,1.1594,-0.71%,场内买入,场内卖出
2016-02-15,2.9409,1.1529,-0.59%,场内买入,场内卖出
2016-02-16,3.0313,1.1864,3.07%,场内买入,场内卖出
2016-02-17,3.0575,1.1961,0.86%,场内买入,场内卖出
2016-02-18,3.0477,1.1925,-0.32%,场内买入,场内卖出
2016-02-19,3.0456,1.1917,-0.07%,场内买入,场内卖出
2016-02-22,3.1131,1.2168,2.22%,场内买入,场内卖出
2016-02-23,3.0835,1.2058,-0.95%,场内买入,场内卖出
2016-02-24,3.1038,1.2133,0.66%,场内买入,场内卖出
2016-02-25,2.9127,1.1424,-6.16%,场内买入,场内卖出
2016-02-26,2.9428,1.1536,1.03%,场内买入,场内卖出
2016-02-29,2.8719,1.1273,-2.41%,场内买入,场内卖出
2016-03-01,2.9251,1.147,1.85%,场内买入,场内卖出
2016-03-02,3.0458,1.1918,4.13%,场内买入,场内卖出
2016-03-03,3.0528,1.1944,0.23%,场内买入,场内卖出
2016-03-04,3.0882,1.2075,1.16%,场内买入,场内卖出
2016-03-07,3.099,1.2115,0.35%,场内买入,场内卖出
2016-03-08,3.1018,1.2126,0.09%,场内买入,场内卖出
2016-03-09,3.0661,1.1993,-1.15%,场内买入,场内卖出
2016-03-10,3.0072,1.1775,-1.92%,场内买入,场内卖出
2016-03-11,3.0123,1.1794,0.17%,场内买入,场内卖出
2016-03-14,3.0596,1.1969,1.57%,场内买入,场内卖出
2016-03-15,3.0687,1.2003,0.30%,场内买入,场内卖出
2016-03-16,3.0839,1.2059,0.50%,场内买入,场内卖出
2016-03-17,3.1181,1.2186,1.11%,场内买入,场内卖出
2016-03-18,3.1658,1.2363,1.53%,场内买入,场内卖出
2016-03-21,3.2433,1.265,2.45%,场内买入,场内卖出
