日期,单位净值,历史净值,日增长率,申购状态,赎回状态
2019-04-01,1.0576,1.0576,1.71%,场内买入,场内卖出
2019-04-02,1.0603,1.0603,0.26%,场内买入,场内卖出
2019-04-03,1.0677,1.0677,0.70%,场内买入,场内卖出
2019-04-04,1.0853,1.0853,1.65%,场内买入,场内卖出
2019-04-08,1.0932,1.0932,0.73%,场内买入,场内卖出
2019-04-09,1.0811,1.0811,-1.11%,场内买入,场内卖出
2019-04-10,1.0777,1.0777,-0.31%,场内买入,场内卖出
2019-04-11,1.0698,1.0698,-0.73%,场内买入,场内卖出
2019-04-12,1.0699,1.0699,0.01%,场内买入,场内卖出
2019-04-15,1.0753,1.0753,0.50%,场内买入,场内卖出
2019-04-16,1.1188,1.1188,4.05%,场内买入,场内卖出
2019-04-17,1.1123,1.1123,-0.58%,场内买入,场内卖出
2019-04-18,1.1036,1.1036,-0.78%,场内买入,场内卖出
2019-04-19,1.1118,1.1118,0.74%,场内买入,场内卖出
2019-04-22,1.0805,1.0805,-2.82%,场内买入,场内卖出
2019-04-23,1.0824,1.0824,0.18%,场内买入,场内卖出
2019-04-24,1.0851,1.0851,0.25%,场内买入,场内卖出
2019-04-25,1.0739,1.0739,-1.03%,场内买入,场内卖出
2019-04-26,1.0565,1.0565,-1.62%,场内买入,场内卖出
2019-04-29,1.0748,1.0748,1.73%,场内买入,场内卖出
2019-04-30,1.0783,1.0783,0.33%,场内买入,场内卖出
2019-05-06,1.0491,1.0491,-2.71%,场内买入,场内卖出
2019-05-07,1.0472,1.0472,-0.18%,场内买入,场内卖出
2019-05-08,1.0302,1.0302,-1.62%,场内买入,场内卖出
2019-05-09,1.0103,1.0103,-1.93%,场内买入,场内卖出
2019-05-10,1.0319,1.0319,2.14%,场内买入,场内卖出
2019-05-13,1.0167,1.0167,-1.47%,场内买入,场内卖出
2019-05-14,1.0129,1.0129,-0.37%,场内买入,场内卖出
2019-05-15,1.0292,1.0292,1.61%,场内买入,场内卖出
2019-05-16,1.0297,1.0297,0.05%,场内买入,场内卖出
2019-05-17,1.0172,1.0172,-1.21%,场内买入,场内卖出
2019-05-20,1.018,1.018,0.08%,场内买入,场内卖出
2019-05-21,1.0252,1.0252,0.71%,场内买入,场内卖出
2019-05-22,1.0224,1.0224,-0.27%,场内买入,场内卖出
2019-05-23,1.0165,1.0165,-0.58%,场内买入,场内卖出
2019-05-24,1.0225,1.0225,0.59%,场内买入,场内卖出
2019-05-27,1.0248,1.0248,0.22%,场内买入,场内卖出
2019-05-28,1.031,1.031,0.61%,场内买入,场内卖出
2019-05-29,1.0223,1.0223,-0.84%,场内买入,场内卖出
2019-05-30,1.0219,1.0219,-0.04%,场内买入,场内卖出
2019-05-31,1.0185,1.0185,-0.33%,场内买入,场内卖出
2019-06-03,1.0231,1.0231,0.45%,场内买入,场内卖出
2019-06-04,1.0222,1.0222,-0.09%,场内买入,场内卖出
2019-06-05,1.0257,1.0257,0.34%,场内买入,场内卖出
2019-06-06,1.0254,1.0254,-0.03%,场内买入,场内卖出
2019-06-10,1.039,1.039,1.33%,场内买入,场内卖出
2019-06-11,1.0519,1.0519,1.24%,场内买入,场内卖出
2019-06-12,1.0502,1.0502,-0.16%,场内买入,场内卖出
2019-06-13,1.0483,1.0483,-0.18%,场内买入,场内卖出
2019-06-14,1.0468,1.0468,-0.14%,场内买入,场内卖出
2019-06-17,1.0511,1.0511,0.41%,场内买入,场内卖出
2019-06-18,1.0557,1.0557,0.44%,场内买入,场内卖出
2019-06-19,1.0673,1.0673,1.10%,场内买入,场内卖出
2019-06-20,1.0936,1.0936,2.46%,场内买入,场内卖出
2019-06-21,1.0844,1.0844,-0.84%,场内买入,场内卖出
2019-06-24,1.0867,1.0867,0.21%,场内买入,场内卖出
2019-06-25,1.0637,1.0637,-2.12%,场内买入,场内卖出
2019-06-26,1.0606,1.0606,-0.29%,场内买入,场内卖出
2019-06-27,1.0706,1.0706,0.94%,场内买入,场内卖出
2019-06-28,1.0673,1.0673,-0.31%,场内买入,场内卖出
2019-06-30,1.0672,1.0672,%,场内买入,场内卖出
2019-07-01,1.081,1.081,1.28%,场内买入,场内卖出
2019-07-02,1.0806,1.0806,-0.04%,场内买入,场内卖出
2019-07-03,1.0779,1.0779,-0.25%,场内买入,场内卖出
2019-07-04,1.0767,1.0767,-0.11%,场内买入,场内卖出
2019-07-05,1.0765,1.0765,-0.02%,场内买入,场内卖出
2019-07-08,1.057,1.057,-1.81%,场内买入,场内卖出
2019-07-09,1.0539,1.0539,-0.29%,场内买入,场内卖出
2019-07-10,1.0489,1.0489,-0.47%,场内买入,场内卖出
2019-07-11,1.0534,1.0534,0.43%,场内买入,场内卖出
2019-07-12,1.0673,1.0673,1.32%,场内买入,场内卖出
2019-07-15,1.0658,1.0658,-0.14%,场内买入,场内卖出
2019-07-16,1.0641,1.0641,-0.16%,场内买入,场内卖出
2019-07-17,1.0599,1.0599,-0.39%,场内买入,场内卖出
2019-07-18,1.059,1.059,-0.08%,场内买入,场内卖出
2019-07-19,1.0724,1.0724,1.27%,场内买入,场内卖出
2019-07-22,1.0697,1.0697,-0.25%,场内买入,场内卖出
2019-07-23,1.0716,1.0716,0.18%,场内买入,场内卖出
2019-07-24,1.0777,1.0777,0.57%,场内买入,场内卖出
2019-07-25,1.0936,1.0936,1.48%,场内买入,场内卖出
2019-07-26,1.0927,1.0927,-0.08%,场内买入,场内卖出
2019-07-29,1.0915,1.0915,-0.11%,场内买入,场内卖出
2019-07-30,1.0965,1.0965,0.46%,场内买入,场内卖出
2019-07-31,1.0892,1.0892,-0.67%,场内买入,场内卖出
2019-08-01,1.0796,1.0796,-0.88%,场内买入,场内卖出
2019-08-02,1.0672,1.0672,-1.15%,场内买入,场内卖出
2019-08-05,1.0476,1.0476,-1.84%,场内买入,场内卖出
2019-08-06,1.0367,1.0367,-1.04%,场内买入,场内卖出
2019-08-07,1.0338,1.0338,-0.28%,场内买入,场内卖出
2019-08-08,1.0512,1.0512,1.68%,场内买入,场内卖出
2019-08-09,1.05,1.05,-0.11%,场内买入,场内卖出
2019-08-12,1.0616,1.0616,1.10%,场内买入,场内卖出
2019-08-13,1.05,1.05,-1.09%,场内买入,场内卖出
2019-08-14,1.0473,1.0473,-0.26%,场内买入,场内卖出
2019-08-15,1.0463,1.0463,-0.10%,场内买入,场内卖出
2019-08-16,1.0435,1.0435,-0.27%,场内买入,场内卖出
2019-08-19,1.0484,1.0484,0.47%,场内买入,场内卖出
2019-08-20,1.0465,1.0465,-0.18%,场内买入,场内卖出
2019-08-21,1.0431,1.0431,-0.32%,场内买入,场内卖出
2019-08-22,1.0415,1.0415,-0.15%,场内买入,场内卖出
2019-08-23,1.0526,1.0526,1.07%,场内买入,场内卖出
2019-08-26,1.0352,1.0352,-1.65%,场内买入,场内卖出
2019-08-27,1.0398,1.0398,0.44%,场内买入,场内卖出
2019-08-28,1.031,1.031,-0.85%,场内买入,场内卖出
2019-08-29,1.0246,1.0246,-0.62%,场内买入,场内卖出
2019-08-30,1.0267,1.0267,0.21%,场内买入,场内卖出
2019-09-02,1.0325,1.0325,0.56%,场内买入,场内卖出
2019-09-03,1.0318,1.0318,-0.07%,场内买入,场内卖出
2019-09-04,1.0479,1.0479,1.56%,场内买入,场内卖出
2019-09-05,1.0608,1.0608,1.23%,场内买入,场内卖出
2019-09-06,1.0678,1.0678,0.66%,场内买入,场内卖出
2019-09-09,1.0644,1.0644,-0.32%,场内买入,场内卖出
2019-09-10,1.0603,1.0603,-0.39%,场内买入,场内卖出
2019-09-11,1.0681,1.0681,0.74%,场内买入,场内卖出
2019-09-12,1.0722,1.0722,0.38%,场内买入,场内卖出
2019-09-16,1.0665,1.0665,-0.53%,场内买入,场内卖出
2019-09-17,1.0531,1.0531,-1.26%,场内买入,场内卖出
2019-09-18,1.0537,1.0537,0.06%,场内买入,场内卖出
2019-09-19,1.0554,1.0554,0.16%,场内买入,场内卖出
2019-09-20,1.0606,1.0606,0.49%,场内买入,场内卖出
2019-09-23,1.0509,1.0509,-0.91%,场内买入,场内卖出
2019-09-24,1.0491,1.0491,-0.17%,场内买入,场内卖出
2019-09-25,1.0542,1.0542,0.49%,场内买入,场内卖出
2019-09-26,1.0689,1.0689,1.39%,场内买入,场内卖出
2019-09-27,1.0695,1.0695,0.06%,场内买入,场内卖出
2019-09-30,1.0591,1.0591,-0.97%,场内买入,场内卖出
2019-10-08,1.0732,1.0732,1.33%,场内买入,场内卖出
2019-10-09,1.0852,1.0852,1.12%,场内买入,场内卖出
2019-10-10,1.0846,1.0846,-0.06%,场内买入,场内卖出
2019-10-11,1.1061,1.1061,1.98%,场内买入,场内卖出
2019-10-14,1.1278,1.1278,1.96%,场内买入,场内卖出
2019-10-15,1.1298,1.1298,0.18%,场内买入,场内卖出
2019-10-16,1.1253,1.1253,-0.40%,场内买入,场内卖出
2019-10-17,1.1231,1.1231,-0.20%,场内买入,场内卖出
2019-10-18,1.1058,1.1058,-1.54%,场内买入,场内卖出
2019-10-21,1.1189,1.1189,1.18%,场内买入,场内卖出
2019-10-22,1.1147,1.1147,-0.38%,场内买入,场内卖出
2019-10-23,1.1146,1.1146,-0.01%,场内买入,场内卖出
2019-10-24,1.1268,1.1268,1.09%,场内买入,场内卖出
2019-10-25,1.124,1.124,-0.25%,场内买入,场内卖出
2019-10-28,1.1171,1.1171,-0.61%,场内买入,场内卖出
2019-10-29,1.1141,1.1141,-0.27%,场内买入,场内卖出
2019-10-30,1.1107,1.1107,-0.31%,场内买入,场内卖出
2019-10-31,1.1049,1.1049,-0.52%,场内买入,场内卖出
2019-11-01,1.128,1.128,2.09%,场内买入,场内卖出
2019-11-04,1.1341,1.1341,0.54%,场内买入,场内卖出
2019-11-05,1.147,1.147,1.14%,场内买入,场内卖出
2019-11-06,1.1509,1.1509,0.34%,场内买入,场内卖出
2019-11-07,1.1479,1.1479,-0.26%,场内买入,场内卖出
2019-11-08,1.1337,1.1337,-1.24%,场内买入,场内卖出
2019-11-11,1.1165,1.1165,-1.52%,场内买入,场内卖出
2019-11-12,1.1186,1.1186,0.19%,场内买入,场内卖出
2019-11-13,1.1138,1.1138,-0.43%,场内买入,场内卖出
2019-11-14,1.108,1.108,-0.52%,场内买入,场内卖出
2019-11-15,1.1081,1.1081,0.01%,场内买入,场内卖出
2019-11-18,1.1219,1.1219,1.25%,场内买入,场内卖出
2019-11-19,1.1213,1.1213,-0.05%,场内买入,场内卖出
2019-11-20,1.1013,1.1013,-1.78%,场内买入,场内卖出
2019-11-21,1.0985,1.0985,-0.25%,场内买入,场内卖出
2019-11-22,1.0944,1.0944,-0.37%,场内买入,场内卖出
2019-11-25,1.1074,1.1074,1.19%,场内买入,场内卖出
2019-11-26,1.1006,1.1006,-0.61%,场内买入,场内卖出
2019-11-27,1.1015,1.1015,0.08%,场内买入,场内卖出
2019-11-28,1.0972,1.0972,-0.39%,场内买入,场内卖出
2019-11-29,1.0906,1.0906,-0.60%,场内买入,场内卖出
2019-12-02,1.0914,1.0914,0.07%,场内买入,场内卖出
2019-12-03,1.0953,1.0953,0.36%,场内买入,场内卖出
2019-12-04,1.0895,1.0895,-0.53%,场内买入,场内卖出
2019-12-05,1.0949,1.0949,0.50%,场内买入,场内卖出
2019-12-06,1.096,1.096,0.10%,场内买入,场内卖出
2019-12-09,1.0942,1.0942,-0.16%,场内买入,场内卖出
2019-12-10,1.0901,1.0901,-0.37%,场内买入,场内卖出
2019-12-11,1.1021,1.1021,1.10%,场内买入,场内卖出
2019-12-12,1.0992,1.0992,-0.26%,场内买入,场内卖出
2019-12-13,1.1202,1.1202,1.91%,场内买入,场内卖出
2019-12-16,1.1174,1.1174,-0.25%,场内买入,场内卖出
2019-12-17,1.133,1.133,1.40%,场内买入,场内卖出
2019-12-18,1.1342,1.1342,0.11%,场内买入,场内卖出
2019-12-19,1.1359,1.1359,0.15%,场内买入,场内卖出
2019-12-20,1.136,1.136,0.01%,场内买入,场内卖出
2019-12-23,1.1235,1.1235,-1.10%,场内买入,场内卖出
2019-12-24,1.1301,1.1301,0.59%,场内买入,场内卖出
2019-12-25,1.125,1.125,-0.45%,场内买入,场内卖出
2019-12-26,1.1334,1.1334,0.75%,场内买入,场内卖出
2019-12-27,1.1347,1.1347,0.11%,场内买入,场内卖出
2019-12-30,1.1337,1.1337,-0.09%,场内买入,场内卖出
2019-12-31,1.133,1.133,-0.06%,场内买入,场内卖出
2020-01-02,1.1511,1.1511,1.60%,场内买入,场内卖出
2020-01-03,1.1539,1.1539,0.24%,场内买入,场内卖出
2020-01-06,1.146,1.146,-0.68%,场内买入,场内卖出
2020-01-07,1.1513,1.1513,0.46%,场内买入,场内卖出
2020-01-08,1.1329,1.1329,-1.60%,场内买入,场内卖出
2020-01-09,1.1388,1.1388,0.52%,场内买入,场内卖出
2020-01-10,1.1383,1.1383,-0.04%,场内买入,场内卖出
2020-01-13,1.1413,1.1413,0.26%,场内买入,场内卖出
2020-01-14,1.1384,1.1384,-0.25%,场内买入,场内卖出
2020-01-15,1.1261,1.1261,-1.08%,场内买入,场内卖出
2020-01-16,1.1186,1.1186,-0.67%,场内买入,场内卖出
2020-01-17,1.1187,1.1187,0.01%,场内买入,场内卖出
2020-01-20,1.1246,1.1246,0.53%,场内买入,场内卖出
2020-01-21,1.1089,1.1089,-1.40%,场内买入,场内卖出
2020-01-22,1.1083,1.1083,-0.05%,场内买入,场内卖出
2020-01-23,1.0822,1.0822,-2.36%,场内买入,场内卖出
2020-02-03,1.0106,1.0106,-6.62%,场内买入,场内卖出
2020-02-04,1.0317,1.0317,2.09%,场内买入,场内卖出
2020-02-05,1.0312,1.0312,-0.05%,场内买入,场内卖出
2020-02-06,1.0382,1.0382,0.68%,场内买入,场内卖出
2020-02-07,1.0339,1.0339,-0.41%,场内买入,场内卖出
2020-02-10,1.0295,1.0295,-0.43%,场内买入,场内卖出
2020-02-11,1.0403,1.0403,1.05%,场内买入,场内卖出
2020-02-12,1.0422,1.0422,0.18%,场内买入,场内卖出
2020-02-13,1.0338,1.0338,-0.81%,场内买入,场内卖出
2020-02-14,1.043,1.043,0.89%,场内买入,场内卖出
2020-02-17,1.0614,1.0614,1.76%,场内买入,场内卖出
2020-02-18,1.0511,1.0511,-0.97%,场内买入,场内卖出
2020-02-19,1.0508,1.0508,-0.03%,场内买入,场内卖出
2020-02-20,1.064,1.064,1.26%,场内买入,场内卖出
2020-02-21,1.0614,1.0614,-0.24%,场内买入,场内卖出
2020-02-24,1.0489,1.0489,-1.18%,场内买入,场内卖出
2020-02-25,1.0386,1.0386,-0.98%,场内买入,场内卖出
2020-02-26,1.0424,1.0424,0.37%,场内买入,场内卖出
2020-02-27,1.048,1.048,0.54%,场内买入,场内卖出
2020-02-28,1.0203,1.0203,-2.64%,场内买入,场内卖出
2020-03-02,1.039,1.039,1.83%,场内买入,场内卖出
2020-03-03,1.0411,1.0411,0.20%,场内买入,场内卖出
2020-03-04,1.043,1.043,0.18%,场内买入,场内卖出
2020-03-05,1.0701,1.0701,2.60%,场内买入,场内卖出
2020-03-06,1.0536,1.0536,-1.54%,场内买入,场内卖出
2020-03-09,1.027,1.027,-2.52%,场内买入,场内卖出
2020-03-10,1.0382,1.0382,1.09%,场内买入,场内卖出
2020-03-11,1.0292,1.0292,-0.87%,场内买入,场内卖出
2020-03-12,1.0236,1.0236,-0.54%,场内买入,场内卖出
2020-03-13,1.0137,1.0137,-0.97%,场内买入,场内卖出
2020-03-16,0.9842,0.9842,-2.91%,场内买入,场内卖出
2020-03-17,0.9821,0.9821,-0.21%,场内买入,场内卖出
2020-03-18,0.9594,0.9594,-2.31%,场内买入,场内卖出
2020-03-19,0.9326,0.9326,-2.79%,场内买入,场内卖出
2020-03-20,0.9533,0.9533,2.22%,场内买入,场内卖出
2020-03-23,0.9316,0.9316,-2.28%,场内买入,场内卖出
2020-03-24,0.9555,0.9555,2.57%,场内买入,场内卖出
2020-03-25,0.9716,0.9716,1.69%,场内买入,场内卖出
2020-03-26,0.9775,0.9775,0.61%,场内买入,场内卖出
2020-03-27,0.9807,0.9807,0.33%,场内买入,场内卖出
2020-03-30,0.9772,0.9772,-0.36%,场内买入,场内卖出
2020-03-31,0.9665,0.9665,-1.10%,场内买入,场内卖出
2020-04-01,0.9659,0.9659,-0.06%,场内买入,场内卖出
2020-04-02,0.9722,0.9722,0.65%,场内买入,场内卖出
2020-04-03,0.9658,0.9658,-0.66%,场内买入,场内卖出
2020-04-07,0.9769,0.9769,1.15%,场内买入,场内卖出
2020-04-08,0.9713,0.9713,-0.57%,场内买入,场内卖出
2020-04-09,0.9711,0.9711,-0.02%,场内买入,场内卖出
2020-04-10,0.9708,0.9708,-0.03%,场内买入,场内卖出
2020-04-13,0.9638,0.9638,-0.72%,场内买入,场内卖出
2020-04-14,0.975,0.975,1.16%,场内买入,场内卖出
2020-04-15,0.9698,0.9698,-0.53%,场内买入,场内卖出
2020-04-16,0.9673,0.9673,-0.26%,场内买入,场内卖出
2020-04-17,0.9749,0.9749,0.79%,场内买入,场内卖出
2020-04-20,0.9721,0.9721,-0.29%,场内买入,场内卖出
2020-04-21,0.9683,0.9683,-0.39%,场内买入,场内卖出
2020-04-22,0.9677,0.9677,-0.06%,场内买入,场内卖出
2020-04-23,0.9643,0.9643,-0.35%,场内买入,场内卖出
2020-04-24,0.9612,0.9612,-0.32%,场内买入,场内卖出
2020-04-27,0.9788,0.9788,1.83%,场内买入,场内卖出
2020-04-28,0.9811,0.9811,0.24%,场内买入,场内卖出
2020-04-29,1.0043,1.0043,2.36%,场内买入,场内卖出
2020-04-30,1.007,1.007,0.27%,场内买入,场内卖出
2020-05-06,0.9965,0.9965,-1.04%,场内买入,场内卖出
2020-05-07,0.9911,0.9911,-0.54%,场内买入,场内卖出
2020-05-08,1.0007,1.0007,0.97%,场内买入,场内卖出
2020-05-11,1.0002,1.0002,-0.05%,场内买入,场内卖出
2020-05-12,0.9927,0.9927,-0.75%,场内买入,场内卖出
2020-05-13,0.9921,0.9921,-0.06%,场内买入,场内卖出
2020-05-14,0.9817,0.9817,-1.05%,场内买入,场内卖出
2020-05-15,0.981,0.981,-0.07%,场内买入,场内卖出
2020-05-18,0.982,0.982,0.10%,场内买入,场内卖出
2020-05-19,0.9886,0.9886,0.67%,场内买入,场内卖出
2020-05-20,0.9934,0.9934,0.49%,场内买入,场内卖出
2020-05-21,0.9905,0.9905,-0.29%,场内买入,场内卖出
2020-05-22,0.9729,0.9729,-1.78%,场内买入,场内卖出
2020-05-25,0.9727,0.9727,-0.02%,场内买入,场内卖出
2020-05-26,0.9754,0.9754,0.28%,场内买入,场内卖出
2020-05-27,0.9802,0.9802,0.49%,场内买入,场内卖出
2020-05-28,0.9941,0.9941,1.42%,场内买入,场内卖出
2020-05-29,0.9879,0.9879,-0.62%,场内买入,场内卖出
2020-06-01,1.0016,1.0016,1.39%,场内买入,场内卖出
2020-06-02,1.0076,1.0076,0.60%,场内买入,场内卖出
2020-06-03,1.0086,1.0086,0.10%,场内买入,场内卖出
2020-06-04,1.0051,1.0051,-0.35%,场内买入,场内卖出
2020-06-05,1.0067,1.0067,0.16%,场内买入,场内卖出
2020-06-08,1.0072,1.0072,0.05%,场内买入,场内卖出
2020-06-09,1.0093,1.0093,0.21%,场内买入,场内卖出
2020-06-10,1.0026,1.0026,-0.66%,场内买入,场内卖出
2020-06-11,0.9907,0.9907,-1.19%,场内买入,场内卖出
2020-06-12,0.9911,0.9911,0.04%,场内买入,场内卖出
2020-06-15,0.9789,0.9789,-1.23%,场内买入,场内卖出
2020-06-16,0.9872,0.9872,0.85%,场内买入,场内卖出
2020-06-17,0.9863,0.9863,-0.09%,场内买入,场内卖出
2020-06-18,0.983,0.983,-0.33%,场内买入,场内卖出
2020-06-19,0.9867,0.9867,0.38%,场内买入,场内卖出
2020-06-22,0.9821,0.9821,-0.47%,场内买入,场内卖出
2020-06-23,0.9774,0.9774,-0.48%,场内买入,场内卖出
2020-06-24,0.9893,0.9893,1.22%,场内买入,场内卖出
2020-06-29,0.9872,0.9872,-0.21%,场内买入,场内卖出
2020-06-30,0.9889,0.9889,0.17%,场内买入,场内卖出
2020-07-01,1.0067,1.0067,1.80%,场内买入,场内卖出
2020-07-02,1.0297,1.0297,2.28%,场内买入,场内卖出
2020-07-03,1.0565,1.0565,2.60%,场内买入,场内卖出
2020-07-06,1.1512,1.1512,8.96%,场内买入,场内卖出
2020-07-07,1.1456,1.1456,-0.49%,场内买入,场内卖出
2020-07-08,1.1509,1.1509,0.46%,场内买入,场内卖出
2020-07-09,1.1387,1.1387,-1.06%,场内买入,场内卖出
2020-07-10,1.0989,1.0989,-3.50%,场内买入,场内卖出
2020-07-13,1.0983,1.0983,-0.05%,场内买入,场内卖出
2020-07-14,1.0818,1.0818,-1.50%,场内买入,场内卖出
2020-07-15,1.0637,1.0637,-1.67%,场内买入,场内卖出
2020-07-16,1.0619,1.0619,-0.17%,场内买入,场内卖出
2020-07-17,1.0627,1.0627,0.08%,场内买入,场内卖出
2020-07-20,1.0904,1.0904,2.61%,场内买入,场内卖出
2020-07-21,1.0807,1.0807,-0.89%,场内买入,场内卖出
2020-07-22,1.078,1.078,-0.25%,场内买入,场内卖出
2020-07-23,1.0629,1.0629,-1.40%,场内买入,场内卖出
2020-07-24,1.0359,1.0359,-2.54%,场内买入,场内卖出
2020-07-27,1.028,1.028,-0.76%,场内买入,场内卖出
2020-07-28,1.0327,1.0327,0.46%,场内买入,场内卖出
2020-07-29,1.0465,1.0465,1.34%,场内买入,场内卖出
2020-07-30,1.0358,1.0358,-1.02%,场内买入,场内卖出
2020-07-31,1.0361,1.0361,0.03%,场内买入,场内卖出
2020-08-03,1.044,1.044,0.76%,场内买入,场内卖出
2020-08-04,1.0702,1.0702,2.51%,场内买入,场内卖出
2020-08-05,1.0567,1.0567,-1.26%,场内买入,场内卖出
2020-08-06,1.0651,1.0651,0.79%,场内买入,场内卖出
2020-08-07,1.0557,1.0557,-0.88%,场内买入,场内卖出
2020-08-10,1.0661,1.0661,0.99%,场内买入,场内卖出
2020-08-11,1.0687,1.0687,0.24%,场内买入,场内卖出
2020-08-12,1.0749,1.0749,0.58%,场内买入,场内卖出
2020-08-13,1.0696,1.0696,-0.49%,场内买入,场内卖出
2020-08-14,1.0857,1.0857,1.51%,场内买入,场内卖出
2020-08-17,1.1158,1.1158,2.77%,场内买入,场内卖出
2020-08-18,1.1054,1.1054,-0.93%,场内买入,场内卖出
2020-08-19,1.096,1.096,-0.85%,场内买入,场内卖出
2020-08-20,1.0801,1.0801,-1.45%,场内买入,场内卖出
2020-08-21,1.0824,1.0824,0.21%,场内买入,场内卖出
2020-08-24,1.0759,1.0759,-0.60%,场内买入,场内卖出
2020-08-25,1.0779,1.0779,0.19%,场内买入,场内卖出
2020-08-26,1.0692,1.0692,-0.81%,场内买入,场内卖出
2020-08-27,1.0684,1.0684,-0.07%,场内买入,场内卖出
2020-08-28,1.092,1.092,2.21%,场内买入,场内卖出
2020-08-31,1.084,1.084,-0.73%,场内买入,场内卖出
2020-09-01,1.0817,1.0817,-0.21%,场内买入,场内卖出
2020-09-02,1.0752,1.0752,-0.60%,场内买入,场内卖出
2020-09-03,1.0704,1.0704,-0.45%,场内买入,场内卖出
2020-09-04,1.0662,1.0662,-0.39%,场内买入,场内卖出
2020-09-07,1.0621,1.0621,-0.38%,场内买入,场内卖出
2020-09-08,1.0786,1.0786,1.55%,场内买入,场内卖出
2020-09-09,1.0727,1.0727,-0.55%,场内买入,场内卖出
2020-09-10,1.0701,1.0701,-0.24%,场内买入,场内卖出
2020-09-11,1.062,1.062,-0.76%,场内买入,场内卖出
