日期,单位净值,历史净值,日增长率,申购状态,赎回状态
2013-07-15,0.9803,0.9803,2.02%,场内买入,场内卖出
2013-07-16,0.9925,0.9925,1.24%,场内买入,场内卖出
2013-07-17,0.9782,0.9782,-1.44%,场内买入,场内卖出
2013-07-18,0.9772,0.9772,-0.10%,场内买入,场内卖出
2013-07-19,0.9529,0.9529,-2.49%,场内买入,场内卖出
2013-07-22,0.9716,0.9716,1.96%,场内买入,场内卖出
2013-07-23,0.9951,0.9951,2.42%,场内买入,场内卖出
2013-07-24,1.001,1.001,0.59%,场内买入,场内卖出
2013-07-25,0.982,0.982,-1.90%,场内买入,场内卖出
2013-07-26,0.9809,0.9809,-0.11%,场内买入,场内卖出
2013-07-29,0.962,0.962,-1.93%,场内买入,场内卖出
2013-07-30,0.9577,0.9577,-0.45%,场内买入,场内卖出
2013-07-31,0.963,0.963,0.55%,场内买入,场内卖出
2013-08-01,0.9884,0.9884,2.64%,场内买入,场内卖出
2013-08-02,0.9919,0.9919,0.35%,场内买入,场内卖出
2013-08-05,1.0084,1.0084,1.66%,场内买入,场内卖出
2013-08-06,1.0192,1.0192,1.07%,场内买入,场内卖出
2013-08-07,1.0094,1.0094,-0.96%,场内买入,场内卖出
2013-08-08,1.0121,1.0121,0.27%,场内买入,场内卖出
2013-08-09,1.0158,1.0158,0.37%,场内买入,场内卖出
2013-08-12,1.032,1.032,1.59%,场内买入,场内卖出
2013-08-13,1.0374,1.0374,0.52%,场内买入,场内卖出
2013-08-14,1.0334,1.0334,-0.39%,场内买入,场内卖出
2013-08-15,1.0194,1.0194,-1.35%,场内买入,场内卖出
2013-08-16,0.9978,0.9978,-2.12%,场内买入,场内卖出
2013-08-19,1.0131,1.0131,1.53%,场内买入,场内卖出
2013-08-20,1.0105,1.0105,-0.26%,场内买入,场内卖出
2013-08-21,1.0183,1.0183,0.77%,场内买入,场内卖出
2013-08-22,1.0209,1.0209,0.26%,场内买入,场内卖出
2013-08-23,1.0185,1.0185,-0.24%,场内买入,场内卖出
2013-08-26,1.0396,1.0396,2.07%,场内买入,场内卖出
2013-08-27,1.0476,1.0476,0.77%,场内买入,场内卖出
2013-08-28,1.0397,1.0397,-0.75%,场内买入,场内卖出
2013-08-29,1.0389,1.0389,-0.08%,场内买入,场内卖出
2013-08-30,1.0285,1.0285,-1.00%,场内买入,场内卖出
2013-09-02,1.0357,1.0357,0.70%,场内买入,场内卖出
2013-09-03,1.0511,1.0511,1.49%,场内买入,场内卖出
2013-09-04,1.054,1.054,0.28%,场内买入,场内卖出
2013-09-05,1.056,1.056,0.19%,场内买入,场内卖出
2013-09-06,1.0645,1.0645,0.80%,场内买入,场内卖出
2013-09-09,1.0754,1.0754,1.02%,场内买入,场内卖出
2013-09-10,1.0863,1.0863,1.01%,场内买入,场内卖出
2013-09-11,1.076,1.076,-0.95%,场内买入,场内卖出
2013-09-12,1.079,1.079,0.28%,场内买入,场内卖出
2013-09-13,1.0803,1.0803,0.12%,场内买入,场内卖出
2013-09-16,1.0815,1.0815,0.11%,场内买入,场内卖出
2013-09-17,1.0624,1.0624,-1.77%,场内买入,场内卖出
2013-09-18,1.0725,1.0725,0.95%,场内买入,场内卖出
2013-09-23,1.0941,1.0941,2.01%,场内买入,场内卖出
2013-09-24,1.0951,1.0951,0.09%,场内买入,场内卖出
2013-09-25,1.0911,1.0911,-0.37%,场内买入,场内卖出
2013-09-26,1.0684,1.0684,-2.08%,场内买入,场内卖出
2013-09-27,1.0725,1.0725,0.38%,场内买入,场内卖出
2013-09-30,1.0865,1.0865,1.31%,场内买入,场内卖出
2013-10-08,1.1046,1.1046,1.67%,场内买入,场内卖出
2013-10-09,1.1166,1.1166,1.09%,场内买入,场内卖出
2013-10-10,1.1106,1.1106,-0.54%,场内买入,场内卖出
2013-10-11,1.1294,1.1294,1.69%,场内买入,场内卖出
2013-10-14,1.141,1.141,1.03%,场内买入,场内卖出
2013-10-15,1.1426,1.1426,0.14%,场内买入,场内卖出
2013-10-16,1.1115,1.1115,-2.72%,场内买入,场内卖出
2013-10-17,1.1097,1.1097,-0.16%,场内买入,场内卖出
2013-10-18,1.1135,1.1135,0.34%,场内买入,场内卖出
2013-10-21,1.1411,1.1411,2.48%,场内买入,场内卖出
2013-10-22,1.1291,1.1291,-1.05%,场内买入,场内卖出
2013-10-23,1.1005,1.1005,-2.53%,场内买入,场内卖出
2013-10-24,1.0932,1.0932,-0.66%,场内买入,场内卖出
2013-10-25,1.0717,1.0717,-1.97%,场内买入,场内卖出
2013-10-28,1.068,1.068,-0.35%,场内买入,场内卖出
2013-10-29,1.0386,1.0386,-2.75%,场内买入,场内卖出
2013-10-30,1.0555,1.0555,1.63%,场内买入,场内卖出
2013-10-31,1.0413,1.0413,-1.35%,场内买入,场内卖出
2013-11-01,1.0381,1.0381,-0.31%,场内买入,场内卖出
2013-11-04,1.0453,1.0453,0.69%,场内买入,场内卖出
2013-11-05,1.059,1.059,1.31%,场内买入,场内卖出
2013-11-06,1.0477,1.0477,-1.07%,场内买入,场内卖出
2013-11-07,1.0331,1.0331,-1.39%,场内买入,场内卖出
2013-11-08,1.0177,1.0177,-1.49%,场内买入,场内卖出
2013-11-11,1.0221,1.0221,0.43%,场内买入,场内卖出
2013-11-12,1.0317,1.0317,0.94%,场内买入,场内卖出
2013-11-13,1.0124,1.0124,-1.87%,场内买入,场内卖出
2013-11-14,1.0259,1.0259,1.33%,场内买入,场内卖出
2013-11-15,1.0473,1.0473,2.09%,场内买入,场内卖出
2013-11-18,1.0729,1.0729,2.44%,场内买入,场内卖出
2013-11-19,1.0763,1.0763,0.32%,场内买入,场内卖出
2013-11-20,1.087,1.087,0.99%,场内买入,场内卖出
2013-11-21,1.0833,1.0833,-0.34%,场内买入,场内卖出
2013-11-22,1.0769,1.0769,-0.59%,场内买入,场内卖出
2013-11-25,1.0761,1.0761,-0.07%,场内买入,场内卖出
2013-11-26,1.0777,1.0777,0.15%,场内买入,场内卖出
2013-11-27,1.0901,1.0901,1.15%,场内买入,场内卖出
2013-11-28,1.0993,1.0993,0.84%,场内买入,场内卖出
2013-11-29,1.1059,1.1059,0.60%,场内买入,场内卖出
2013-12-02,1.0567,1.0567,-4.45%,场内买入,场内卖出
2013-12-03,1.0816,1.0816,2.36%,场内买入,场内卖出
2013-12-04,1.1021,1.1021,1.90%,场内买入,场内卖出
2013-12-05,1.1008,1.1008,-0.12%,场内买入,场内卖出
2013-12-06,1.098,1.098,-0.25%,场内买入,场内卖出
2013-12-09,1.1061,1.1061,0.74%,场内买入,场内卖出
2013-12-10,1.1068,1.1068,0.06%,场内买入,场内卖出
2013-12-11,1.0945,1.0945,-1.11%,场内买入,场内卖出
2013-12-12,1.0972,1.0972,0.25%,场内买入,场内卖出
2013-12-13,1.0993,1.0993,0.19%,场内买入,场内卖出
2013-12-16,1.0801,1.0801,-1.75%,场内买入,场内卖出
2013-12-17,1.0733,1.0733,-0.63%,场内买入,场内卖出
2013-12-18,1.0733,1.0733,0.00%,场内买入,场内卖出
2013-12-19,1.0624,1.0624,-1.02%,场内买入,场内卖出
2013-12-20,1.0489,1.0489,-1.27%,场内买入,场内卖出
2013-12-23,1.0477,1.0477,-0.11%,场内买入,场内卖出
2013-12-24,1.0549,1.0549,0.69%,场内买入,场内卖出
2013-12-25,1.066,1.066,1.05%,场内买入,场内卖出
2013-12-26,1.0477,1.0477,-1.72%,场内买入,场内卖出
2013-12-27,1.0639,1.0639,1.55%,场内买入,场内卖出
2013-12-30,1.0672,1.0672,0.31%,场内买入,场内卖出
2013-12-31,1.0717,1.0717,0.42%,场内买入,场内卖出
2014-01-02,1.0769,1.0769,0.49%,场内买入,场内卖出
2014-01-03,1.0681,1.0681,-0.82%,场内买入,场内卖出
2014-01-06,1.0384,1.0384,-2.78%,场内买入,场内卖出
2014-01-07,1.0447,1.0447,0.61%,场内买入,场内卖出
2014-01-08,1.046,1.046,0.12%,场内买入,场内卖出
2014-01-09,1.0342,1.0342,-1.13%,场内买入,场内卖出
2014-01-10,1.0153,1.0153,-1.83%,场内买入,场内卖出
2014-01-13,1.0105,1.0105,-0.47%,场内买入,场内卖出
2014-01-14,1.0305,1.0305,1.98%,场内买入,场内卖出
2014-01-15,1.0374,1.0374,0.67%,场内买入,场内卖出
2014-01-16,1.039,1.039,0.15%,场内买入,场内卖出
2014-01-17,1.0271,1.0271,-1.15%,场内买入,场内卖出
2014-01-20,1.0193,1.0193,-0.76%,场内买入,场内卖出
2014-01-21,1.0349,1.0349,1.53%,场内买入,场内卖出
2014-01-22,1.0626,1.0626,2.68%,场内买入,场内卖出
2014-01-23,1.07,1.07,0.70%,场内买入,场内卖出
2014-01-24,1.0859,1.0859,1.49%,场内买入,场内卖出
2014-01-27,1.0857,1.0857,-0.02%,场内买入,场内卖出
2014-01-28,1.0833,1.0833,-0.22%,场内买入,场内卖出
2014-01-29,1.093,1.093,0.90%,场内买入,场内卖出
2014-01-30,1.0866,1.0866,-0.59%,场内买入,场内卖出
2014-02-07,1.1066,1.1066,1.84%,场内买入,场内卖出
2014-02-10,1.1392,1.1392,2.95%,场内买入,场内卖出
2014-02-11,1.1408,1.1408,0.14%,场内买入,场内卖出
2014-02-12,1.1534,1.1534,1.10%,场内买入,场内卖出
2014-02-13,1.1363,1.1363,-1.48%,场内买入,场内卖出
2014-02-14,1.1558,1.1558,1.72%,场内买入,场内卖出
2014-02-17,1.1777,1.1777,1.89%,场内买入,场内卖出
2014-02-18,1.1762,1.1762,-0.13%,场内买入,场内卖出
2014-02-19,1.1763,1.1763,0.01%,场内买入,场内卖出
2014-02-20,1.1597,1.1597,-1.41%,场内买入,场内卖出
2014-02-21,1.1521,1.1521,-0.66%,场内买入,场内卖出
2014-02-24,1.1475,1.1475,-0.40%,场内买入,场内卖出
2014-02-25,1.1071,1.1071,-3.52%,场内买入,场内卖出
2014-02-26,1.1144,1.1144,0.66%,场内买入,场内卖出
2014-02-27,1.0996,1.0996,-1.33%,场内买入,场内卖出
2014-02-28,1.1111,1.1111,1.05%,场内买入,场内卖出
2014-03-03,1.1342,1.1342,2.08%,场内买入,场内卖出
2014-03-04,1.1344,1.1344,0.02%,场内买入,场内卖出
2014-03-05,1.1285,1.1285,-0.52%,场内买入,场内卖出
2014-03-06,1.127,1.127,-0.13%,场内买入,场内卖出
2014-03-07,1.1213,1.1213,-0.51%,场内买入,场内卖出
2014-03-10,1.0787,1.0787,-3.80%,场内买入,场内卖出
2014-03-11,1.0798,1.0798,0.10%,场内买入,场内卖出
2014-03-12,1.0801,1.0801,0.03%,场内买入,场内卖出
2014-03-13,1.0917,1.0917,1.07%,场内买入,场内卖出
2014-03-14,1.0866,1.0866,-0.47%,场内买入,场内卖出
2014-03-17,1.1084,1.1084,2.01%,场内买入,场内卖出
2014-03-18,1.1144,1.1144,0.54%,场内买入,场内卖出
2014-03-19,1.112,1.112,-0.22%,场内买入,场内卖出
2014-03-20,1.0829,1.0829,-2.62%,场内买入,场内卖出
2014-03-21,1.1041,1.1041,1.96%,场内买入,场内卖出
2014-03-24,1.1134,1.1134,0.84%,场内买入,场内卖出
2014-03-25,1.1149,1.1149,0.13%,场内买入,场内卖出
2014-03-26,1.1178,1.1178,0.26%,场内买入,场内卖出
2014-03-27,1.1017,1.1017,-1.44%,场内买入,场内卖出
2014-03-28,1.0797,1.0797,-2.00%,场内买入,场内卖出
2014-03-31,1.0728,1.0728,-0.64%,场内买入,场内卖出
2014-04-01,1.0892,1.0892,1.53%,场内买入,场内卖出
2014-04-02,1.0899,1.0899,0.06%,场内买入,场内卖出
2014-04-03,1.0883,1.0883,-0.15%,场内买入,场内卖出
2014-04-04,1.1003,1.1003,1.10%,场内买入,场内卖出
2014-04-08,1.1119,1.1119,1.05%,场内买入,场内卖出
2014-04-09,1.1222,1.1222,0.93%,场内买入,场内卖出
2014-04-10,1.1279,1.1279,0.51%,场内买入,场内卖出
2014-04-11,1.1229,1.1229,-0.44%,场内买入,场内卖出
2014-04-14,1.1312,1.1312,0.74%,场内买入,场内卖出
2014-04-15,1.123,1.123,-0.72%,场内买入,场内卖出
2014-04-16,1.1224,1.1224,-0.05%,场内买入,场内卖出
2014-04-17,1.121,1.121,-0.12%,场内买入,场内卖出
2014-04-18,1.125,1.125,0.36%,场内买入,场内卖出
2014-04-21,1.1071,1.1071,-1.59%,场内买入,场内卖出
2014-04-22,1.102,1.102,-0.46%,场内买入,场内卖出
2014-04-23,1.097,1.097,-0.45%,场内买入,场内卖出
2014-04-24,1.0846,1.0846,-1.13%,场内买入,场内卖出
2014-04-25,1.061,1.061,-2.18%,场内买入,场内卖出
2014-04-28,1.0287,1.0287,-3.04%,场内买入,场内卖出
2014-04-29,1.0439,1.0439,1.48%,场内买入,场内卖出
2014-04-30,1.0516,1.0516,0.74%,场内买入,场内卖出
2014-05-05,1.0605,1.0605,0.85%,场内买入,场内卖出
2014-05-06,1.066,1.066,0.52%,场内买入,场内卖出
2014-05-07,1.0471,1.0471,-1.77%,场内买入,场内卖出
2014-05-08,1.0483,1.0483,0.11%,场内买入,场内卖出
2014-05-09,1.0378,1.0378,-1.00%,场内买入,场内卖出
2014-05-12,1.0647,1.0647,2.59%,场内买入,场内卖出
2014-05-13,1.0632,1.0632,-0.14%,场内买入,场内卖出
2014-05-14,1.0623,1.0623,-0.08%,场内买入,场内卖出
2014-05-15,1.0425,1.0425,-1.86%,场内买入,场内卖出
2014-05-16,1.0412,1.0412,-0.12%,场内买入,场内卖出
2014-05-19,1.0356,1.0356,-0.54%,场内买入,场内卖出
2014-05-20,1.0385,1.0385,0.28%,场内买入,场内卖出
2014-05-21,1.0476,1.0476,0.88%,场内买入,场内卖出
2014-05-22,1.0476,1.0476,0.00%,场内买入,场内卖出
2014-05-23,1.0593,1.0593,1.12%,场内买入,场内卖出
2014-05-26,1.0707,1.0707,1.08%,场内买入,场内卖出
2014-05-27,1.0682,1.0682,-0.23%,场内买入,场内卖出
2014-05-28,1.0804,1.0804,1.14%,场内买入,场内卖出
2014-05-29,1.0693,1.0693,-1.03%,场内买入,场内卖出
2014-05-30,1.0714,1.0714,0.20%,场内买入,场内卖出
2014-06-03,1.0695,1.0695,-0.18%,场内买入,场内卖出
2014-06-04,1.0602,1.0602,-0.87%,场内买入,场内卖出
2014-06-05,1.0723,1.0723,1.14%,场内买入,场内卖出
2014-06-06,1.0685,1.0685,-0.35%,场内买入,场内卖出
2014-06-09,1.0628,1.0628,-0.53%,场内买入,场内卖出
2014-06-10,1.0748,1.0748,1.13%,场内买入,场内卖出
2014-06-11,1.0799,1.0799,0.47%,场内买入,场内卖出
2014-06-12,1.078,1.078,-0.18%,场内买入,场内卖出
2014-06-13,1.0893,1.0893,1.05%,场内买入,场内卖出
2014-06-16,1.0959,1.0959,0.61%,场内买入,场内卖出
2014-06-17,1.0865,1.0865,-0.86%,场内买入,场内卖出
2014-06-18,1.081,1.081,-0.51%,场内买入,场内卖出
2014-06-19,1.0528,1.0528,-2.61%,场内买入,场内卖出
2014-06-20,1.0626,1.0626,0.93%,场内买入,场内卖出
2014-06-23,1.07,1.07,0.70%,场内买入,场内卖出
2014-06-24,1.077,1.077,0.65%,场内买入,场内卖出
2014-06-25,1.0702,1.0702,-0.63%,场内买入,场内卖出
2014-06-26,1.0837,1.0837,1.26%,场内买入,场内卖出
2014-06-27,1.0916,1.0916,0.73%,场内买入,场内卖出
2014-06-30,1.1017,1.1017,0.93%,场内买入,场内卖出
2014-07-01,1.1092,1.1092,0.68%,场内买入,场内卖出
2014-07-02,1.1171,1.1171,0.71%,场内买入,场内卖出
2014-07-03,1.1284,1.1284,1.01%,场内买入,场内卖出
2014-07-04,1.1246,1.1246,-0.34%,场内买入,场内卖出
2014-07-07,1.1274,1.1274,0.25%,场内买入,场内卖出
2014-07-08,1.1345,1.1345,0.63%,场内买入,场内卖出
2014-07-09,1.1189,1.1189,-1.38%,场内买入,场内卖出
2014-07-10,1.1189,1.1189,0.00%,场内买入,场内卖出
2014-07-11,1.1324,1.1324,1.21%,场内买入,场内卖出
2014-07-14,1.1495,1.1495,1.51%,场内买入,场内卖出
2014-07-15,1.1504,1.1504,0.08%,场内买入,场内卖出
2014-07-16,1.1417,1.1417,-0.76%,场内买入,场内卖出
2014-07-17,1.1331,1.1331,-0.75%,场内买入,场内卖出
2014-07-18,1.1363,1.1363,0.28%,场内买入,场内卖出
2014-07-21,1.1328,1.1328,-0.31%,场内买入,场内卖出
2014-07-22,1.1477,1.1477,1.32%,场内买入,场内卖出
2014-07-23,1.1403,1.1403,-0.64%,场内买入,场内卖出
2014-07-24,1.1396,1.1396,-0.06%,场内买入,场内卖出
2014-07-25,1.1495,1.1495,0.87%,场内买入,场内卖出
2014-07-28,1.1714,1.1714,1.91%,场内买入,场内卖出
2014-07-29,1.1826,1.1826,0.96%,场内买入,场内卖出
2014-07-30,1.1849,1.1849,0.19%,场内买入,场内卖出
2014-07-31,1.1967,1.1967,1.00%,场内买入,场内卖出
2014-08-01,1.1836,1.1836,-1.09%,场内买入,场内卖出
2014-08-04,1.2028,1.2028,1.62%,场内买入,场内卖出
2014-08-05,1.2087,1.2087,0.49%,场内买入,场内卖出
2014-08-06,1.2167,1.2167,0.66%,场内买入,场内卖出
2014-08-07,1.2048,1.2048,-0.98%,场内买入,场内卖出
2014-08-08,1.212,1.212,0.60%,场内买入,场内卖出
2014-08-11,1.2303,1.2303,1.51%,场内买入,场内卖出
2014-08-12,1.2366,1.2366,0.51%,场内买入,场内卖出
2014-08-13,1.2372,1.2372,0.05%,场内买入,场内卖出
2014-08-14,1.2292,1.2292,-0.65%,场内买入,场内卖出
2014-08-15,1.2433,1.2433,1.15%,场内买入,场内卖出
2014-08-18,1.2601,1.2601,1.35%,场内买入,场内卖出
2014-08-19,1.2639,1.2639,0.30%,场内买入,场内卖出
2014-08-20,1.264,1.264,0.01%,场内买入,场内卖出
2014-08-21,1.2637,1.2637,-0.02%,场内买入,场内卖出
2014-08-22,1.2711,1.2711,0.59%,场内买入,场内卖出
2014-08-25,1.2613,1.2613,-0.77%,场内买入,场内卖出
2014-08-26,1.2391,1.2391,-1.76%,场内买入,场内卖出
2014-08-27,1.2429,1.2429,0.31%,场内买入,场内卖出
2014-08-28,1.2317,1.2317,-0.90%,场内买入,场内卖出
2014-08-29,1.2447,1.2447,1.06%,场内买入,场内卖出
2014-09-01,1.2669,1.2669,1.78%,场内买入,场内卖出
2014-09-02,1.2861,1.2861,1.52%,场内买入,场内卖出
2014-09-03,1.2952,1.2952,0.71%,场内买入,场内卖出
2014-09-04,1.3062,1.3062,0.85%,场内买入,场内卖出
2014-09-05,1.3113,1.3113,0.39%,场内买入,场内卖出
2014-09-09,1.3211,1.3211,0.75%,场内买入,场内卖出
2014-09-10,1.3234,1.3234,0.17%,场内买入,场内卖出
2014-09-11,1.322,1.322,-0.11%,场内买入,场内卖出
2014-09-12,1.3365,1.3365,1.10%,场内买入,场内卖出
2014-09-15,1.3506,1.3506,1.06%,场内买入,场内卖出
2014-09-16,1.305,1.305,-3.38%,场内买入,场内卖出
2014-09-17,1.3165,1.3165,0.88%,场内买入,场内卖出
2014-09-18,1.3257,1.3257,0.70%,场内买入,场内卖出
2014-09-19,1.3368,1.3368,0.84%,场内买入,场内卖出
2014-09-22,1.3187,1.3187,-1.35%,场内买入,场内卖出
2014-09-23,1.3355,1.3355,1.27%,场内买入,场内卖出
2014-09-24,1.3527,1.3527,1.29%,场内买入,场内卖出
2014-09-25,1.3528,1.3528,0.01%,场内买入,场内卖出
2014-09-26,1.3576,1.3576,0.35%,场内买入,场内卖出
2014-09-29,1.371,1.371,0.99%,场内买入,场内卖出
2014-09-30,1.3819,1.3819,0.80%,场内买入,场内卖出
2014-10-08,1.4036,1.4036,1.57%,场内买入,场内卖出
2014-10-09,1.4065,1.4065,0.21%,场内买入,场内卖出
2014-10-10,1.4003,1.4003,-0.44%,场内买入,场内卖出
2014-10-13,1.4004,1.4004,0.01%,场内买入,场内卖出
2014-10-14,1.3958,1.3958,-0.33%,场内买入,场内卖出
2014-10-15,1.4018,1.4018,0.43%,场内买入,场内卖出
2014-10-16,1.3789,1.3789,-1.63%,场内买入,场内卖出
2014-10-17,1.3661,1.3661,-0.93%,场内买入,场内卖出
2014-10-20,1.3852,1.3852,1.40%,场内买入,场内卖出
2014-10-21,1.3725,1.3725,-0.92%,场内买入,场内卖出
2014-10-22,1.3561,1.3561,-1.19%,场内买入,场内卖出
2014-10-23,1.3363,1.3363,-1.46%,场内买入,场内卖出
2014-10-24,1.3417,1.3417,0.40%,场内买入,场内卖出
2014-10-27,1.3515,1.3515,0.73%,场内买入,场内卖出
2014-10-28,1.3839,1.3839,2.40%,场内买入,场内卖出
2014-10-29,1.4027,1.4027,1.36%,场内买入,场内卖出
2014-10-30,1.4029,1.4029,0.01%,场内买入,场内卖出
2014-10-31,1.4011,1.4011,-0.13%,场内买入,场内卖出
2014-11-03,1.4129,1.4129,0.84%,场内买入,场内卖出
2014-11-04,1.4058,1.4058,-0.50%,场内买入,场内卖出
2014-11-05,1.4035,1.4035,-0.16%,场内买入,场内卖出
2014-11-06,1.4117,1.4117,0.58%,场内买入,场内卖出
2014-11-07,1.3983,1.3983,-0.95%,场内买入,场内卖出
2014-11-10,1.4132,1.4132,1.07%,场内买入,场内卖出
2014-11-11,1.3712,1.3712,-2.97%,场内买入,场内卖出
2014-11-12,1.3947,1.3947,1.71%,场内买入,场内卖出
2014-11-13,1.3824,1.3824,-0.88%,场内买入,场内卖出
2014-11-14,1.379,1.379,-0.25%,场内买入,场内卖出
2014-11-17,1.3926,1.3926,0.99%,场内买入,场内卖出
2014-11-18,1.3952,1.3952,0.19%,场内买入,场内卖出
2014-11-19,1.4001,1.4001,0.35%,场内买入,场内卖出
2014-11-20,1.3971,1.3971,-0.21%,场内买入,场内卖出
2014-11-21,1.4126,1.4126,1.11%,场内买入,场内卖出
2014-11-24,1.4357,1.4357,1.64%,场内买入,场内卖出
2014-11-25,1.4573,1.4573,1.50%,场内买入,场内卖出
2014-11-26,1.4644,1.4644,0.49%,场内买入,场内卖出
